TORG,GROUP,PRIMARY,TOPS,GTD,UCDP-GTD.dif,UCDP,MAROB.ORGID,MAROB.GRP-NUM,MAR.GRP,YRFIRST,YRLAST,TOPS.YR1,GTD.YR1,UCDP.YR1,GTD.YRLST,UCDP.YRLST,HBASE,TOPS-ISO,GTD-ISO,UCDP-ISO,MAROB-ISO,RGN.CODE,HBASE.CC
T28,AL QAIDA,0,TP6,G2277,0,U1630,0,0,,1989,2012,1980S,1992,2001,2011,2012,AFG,"AFG, ALB, DZA, AUS, AUT, AZE, BHR, BGD, BEL, BIH, EGY, ERI, FRA, FRY, DEU, IND, IRN, IRL, ITA, JOR, KEN, LBN, LBY, MYS, MRT, NLD, PAK, PHL, QAT, RUS, SAU, SOM, ZAF, SDN, CHE, TJK, TZA, TUN, TUR, UGA, ARE, GBR, USA, UZB, YEM","PAK, AFG, YEM, KEN, TUR, TZA, USA, FRA, TUN, SOM, PSE","USA, SAU",,SOUTH ASIA,700
T28,AL-QA`IDA,0,TP6,G2277,0,U1630,0,0,,1989,2012,1980S,1992,2001,2011,2012,AFG,"AFG, ALB, DZA, AUS, AUT, AZE, BHR, BGD, BEL, BIH, EGY, ERI, FRA, FRY, DEU, IND, IRN, IRL, ITA, JOR, KEN, LBN, LBY, MYS, MRT, NLD, PAK, PHL, QAT, RUS, SAU, SOM, ZAF, SDN, CHE, TJK, TZA, TUN, TUR, UGA, ARE, GBR, USA, UZB, YEM","PAK, AFG, YEM, KEN, TUR, TZA, USA, FRA, TUN, SOM, PSE","USA, SAU",,SOUTH ASIA,700
T28,AL-QAEDA,0,TP6,G2277,0,U1630,0,0,,1989,2012,1980S,1992,2001,2011,2012,AFG,"AFG, ALB, DZA, AUS, AUT, AZE, BHR, BGD, BEL, BIH, EGY, ERI, FRA, FRY, DEU, IND, IRN, IRL, ITA, JOR, KEN, LBN, LBY, MYS, MRT, NLD, PAK, PHL, QAT, RUS, SAU, SOM, ZAF, SDN, CHE, TJK, TZA, TUN, TUR, UGA, ARE, GBR, USA, UZB, YEM","PAK, AFG, YEM, KEN, TUR, TZA, USA, FRA, TUN, SOM, PSE","USA, SAU",,SOUTH ASIA,700
T28,QAIDAT AL-JIHAD,0,TP6,G2277,0,U1630,0,0,,1989,2012,1980S,1992,2001,2011,2012,AFG,"AFG, ALB, DZA, AUS, AUT, AZE, BHR, BGD, BEL, BIH, EGY, ERI, FRA, FRY, DEU, IND, IRN, IRL, ITA, JOR, KEN, LBN, LBY, MYS, MRT, NLD, PAK, PHL, QAT, RUS, SAU, SOM, ZAF, SDN, CHE, TJK, TZA, TUN, TUR, UGA, ARE, GBR, USA, UZB, YEM","PAK, AFG, YEM, KEN, TUR, TZA, USA, FRA, TUN, SOM, PSE","USA, SAU",,SOUTH ASIA,700
T28,QA'IDAT AL-JIHAD,0,TP6,G2277,0,U1630,0,0,,1989,2012,1980S,1992,2001,2011,2012,AFG,"AFG, ALB, DZA, AUS, AUT, AZE, BHR, BGD, BEL, BIH, EGY, ERI, FRA, FRY, DEU, IND, IRN, IRL, ITA, JOR, KEN, LBN, LBY, MYS, MRT, NLD, PAK, PHL, QAT, RUS, SAU, SOM, ZAF, SDN, CHE, TJK, TZA, TUN, TUR, UGA, ARE, GBR, USA, UZB, YEM","PAK, AFG, YEM, KEN, TUR, TZA, USA, FRA, TUN, SOM, PSE","USA, SAU",,SOUTH ASIA,700
T28,THE BASE,0,TP6,G2277,0,U1630,0,0,,1989,2012,1980S,1992,2001,2011,2012,AFG,"AFG, ALB, DZA, AUS, AUT, AZE, BHR, BGD, BEL, BIH, EGY, ERI, FRA, FRY, DEU, IND, IRN, IRL, ITA, JOR, KEN, LBN, LBY, MYS, MRT, NLD, PAK, PHL, QAT, RUS, SAU, SOM, ZAF, SDN, CHE, TJK, TZA, TUN, TUR, UGA, ARE, GBR, USA, UZB, YEM","PAK, AFG, YEM, KEN, TUR, TZA, USA, FRA, TUN, SOM, PSE","USA, SAU",,SOUTH ASIA,700
T29,AL-QA`IDA IN THE ARABIAN PENINSULA (AQAP),1,TP4470,G2278,0,U1747,0,0,,2003,2012,2004,2004,2009,2012,2012,SAU,SAU,"SAU, YEM, USA, GBR, ARE",YEM,,MIDDLE EAST & NORTH AFRICA,670
T29,AL-QAEDA IN THE ARABIAN PENINSULA,0,TP4470,G2278,0,U1747,0,0,,2003,2012,2004,2004,2009,2012,2012,SAU,SAU,"SAU, YEM, USA, GBR, ARE",YEM,,MIDDLE EAST & NORTH AFRICA,670
T29,AL-QAEDA IN THE ARABIAN PENINSULA (AQAP),0,TP4470,G2278,0,U1747,0,0,,2003,2012,2004,2004,2009,2012,2012,SAU,SAU,"SAU, YEM, USA, GBR, ARE",YEM,,MIDDLE EAST & NORTH AFRICA,670
T29,AL-QAEDA IN THE ARABIAN PENNINSULA (AQAP),0,TP4470,G2278,0,U1747,0,0,,2003,2012,2004,2004,2009,2012,2012,SAU,SAU,"SAU, YEM, USA, GBR, ARE",YEM,,MIDDLE EAST & NORTH AFRICA,670
T29,AL-QAIDA IN THE ARABIAN PENINSULA,0,TP4470,G2278,0,U1747,0,0,,2003,2012,2004,2004,2009,2012,2012,SAU,SAU,"SAU, YEM, USA, GBR, ARE",YEM,,MIDDLE EAST & NORTH AFRICA,670
T29,AQAP,0,TP4470,G2278,0,U1747,0,0,,2003,2012,2004,2004,2009,2012,2012,SAU,SAU,"SAU, YEM, USA, GBR, ARE",YEM,,MIDDLE EAST & NORTH AFRICA,670
T30,ALL NEPAL NATIONAL FREE STUDENT UNION-REVOLUTIONARY,1,0,G2290,0,0,0,0,,2002,2012,,2002,,2012,,NPL,,NPL,,,SOUTH ASIA,790
T31,AL-QUDS BRIGADES,1,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T31,AL-QASSAM,0,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T31,AL-QUDS BATTALIONS,0,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T31,JERUSALEM BATTALIONS,0,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T31,JERUSALEM BRIGADES,0,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T31,SARAYA AL-QUDS,0,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T31,SAYF AL-ISLAM BRIGADES,0,TP4430,0,0,0,0,0,,1978,0,1970S,,,,,SYR,"ISR, LBN, SYR",,,,MIDDLE EAST & NORTH AFRICA,652
T32,AL-SAIQA,1,TP150,0,0,0,0,0,,1966,0,1966,,,,,PSE,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,666
T32,AL SAIQA,0,TP150,0,0,0,0,0,,1966,0,1966,,,,,PSE,"LBN, SYR, ISR",,,,MIDDLE EAST & NORTH AFRICA,666
T33,AL-UMAR MUJAHIDEEN,1,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T33,AL-OMAR MUJAHEDEN,0,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T33,AL-OMAR MUJAHEDIN,0,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T33,AL-UMAR COMMANDO FORCE,0,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T33,AL-UMAR MUJAHIDEEN (HUM),0,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T33,COMMANDMENT OF THE MUJAHIDEEN,0,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T33,COMMANDMENT OF THE MUJAHIDIN,0,TP3557,G833,0,0,0,0,,1989,2002,1989,1991,,2002,,IND,PAK,IND,,,SOUTH ASIA,750
T34,ALBANIAN NATIONAL ARMY (ANA),1,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ALBANIAN NATIONAL ARMY,0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ALBANIAN NATIONAL ARMY - AKSH,0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ALBANIAN NATIONAL ARMY - ANA,0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ALBANIAN NATIONAL ARMY (AKSH),0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ARMATA KOMBETARE SHQIPTARE,0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ARMATA KOMBËTARE SHQIPTARE,0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ARMATA KOMBETARE SHQIPTARE (AKSH),0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T34,ARMATA KOMBËTARE SHQIPTARE (AKSH),0,TP3546,G2287,0,0,M3430102,M34301,ALBANIANS,2001,2003,2002,2001,,2003,,MKD,MKD,"MKD, KOS, YSM",,MKD,EASTERN EUROPE,343
T35,AL-ZULFIKAR,1,TP195,G749,0,0,0,0,,1981,1992,2005,1981,,1992,,AFG,"AFG, IND, LBY, PAK, SYR","PAK, SGP",,,SOUTH ASIA,700
T35,AL ZULFIKAR,0,TP195,G749,0,0,0,0,,1981,1992,2005,1981,,1992,,AFG,"AFG, IND, LBY, PAK, SYR","PAK, SGP",,,SOUTH ASIA,700
T36,ALEX BONCAYAO BRIGADE (ABB),1,TP3011,G617,0,0,0,0,,1984,2008,2005,1994,,2008,,PHL,PHL,PHL,,,SOUTHEAST ASIA,840
T36,ALEX BONCAYAO BRIGADE,0,TP3011,G617,0,0,0,0,,1984,2008,2005,1994,,2008,,PHL,PHL,PHL,,,SOUTHEAST ASIA,840
T36,REVOLUTIONARY PROLETARIAN ARMY-ALEX BONCAYAO BRIGADE (RPA-ABB),0,TP3011,G617,0,0,0,0,,1984,2008,2005,1994,,2008,,PHL,PHL,PHL,,,SOUTHEAST ASIA,840
T37,ALIANCA LIBERTADORA NACIONAL (ALN),1,TP3916,0,0,0,0,0,,1968,0,1968,,,,,BRA,BRA,,,,SOUTH AMERICA,140
T37,ACAO LIBERTADORA NACIONAL,0,TP3916,0,0,0,0,0,,1968,0,1968,,,,,BRA,BRA,,,,SOUTH AMERICA,140
T37,AÇÃO LIBERTADORA NACIONAL,0,TP3916,0,0,0,0,0,,1968,0,1968,,,,,BRA,BRA,,,,SOUTH AMERICA,140
T37,ALIANCA LIBERTADORA NACIONAL,0,TP3916,0,0,0,0,0,,1968,0,1968,,,,,BRA,BRA,,,,SOUTH AMERICA,140
T37,NATIONAL LIBERATION ACTION,0,TP3916,0,0,0,0,0,,1968,0,1968,,,,,BRA,BRA,,,,SOUTH AMERICA,140
T37,NATIONAL LIBERATION ALLIANCE,0,TP3916,0,0,0,0,0,,1968,0,1968,,,,,BRA,BRA,,,,SOUTH AMERICA,140
T38,ALL TRIPURA TIGER FORCE (ATTF),1,TP3550,G14,0,U1149,0,0,,1990,2009,1990,1992,1992,2009,2003,IND,"BGD, IND",IND,IND,,SOUTH ASIA,750
T38,ALL TRIPURA TIGER FORCE,0,TP3550,G14,0,U1149,0,0,,1990,2009,1990,1992,1992,2009,2003,IND,"BGD, IND",IND,IND,,SOUTH ASIA,750
T38,ALL TRIPURA TRIBAL FORCE,0,TP3550,G14,0,U1149,0,0,,1990,2009,1990,1992,1992,2009,2003,IND,"BGD, IND",IND,IND,,SOUTH ASIA,750
T38,ATTF,0,TP3550,G14,0,U1149,0,0,,1990,2009,1990,1992,1992,2009,2003,IND,"BGD, IND",IND,IND,,SOUTH ASIA,750
T39,AMAL,1,TP3558,G15,0,U1081,M6600402,M66004,SHI'IS,1975,2008,2005,1980,1983,2008,1989,LBN,LBN,"LBN, LBY, ISR",LBN,LBN,MIDDLE EAST & NORTH AFRICA,660
T39,AFWAJ AL MUQAWAMA AL LUBNANIYA (AMAL),0,TP3558,G15,0,U1081,M6600402,M66004,SHI'IS,1975,2008,2005,1980,1983,2008,1989,LBN,LBN,"LBN, LBY, ISR",LBN,LBN,MIDDLE EAST & NORTH AFRICA,660
T39,AFWÂJ AL-MUQÂWMAT AL-LUBNÂNIYYA,0,TP3558,G15,0,U1081,M6600402,M66004,SHI'IS,1975,2008,2005,1980,1983,2008,1989,LBN,LBN,"LBN, LBY, ISR",LBN,LBN,MIDDLE EAST & NORTH AFRICA,660
T39,AFWÂJ AL-MUQÂWMAT AL-LUBNÂNIYYA (AMAL),0,TP3558,G15,0,U1081,M6600402,M66004,SHI'IS,1975,2008,2005,1980,1983,2008,1989,LBN,LBN,"LBN, LBY, ISR",LBN,LBN,MIDDLE EAST & NORTH AFRICA,660
T39,LEBANESE RESISTANCE DETACHMENTS,0,TP3558,G15,0,U1081,M6600402,M66004,SHI'IS,1975,2008,2005,1980,1983,2008,1989,LBN,LBN,"LBN, LBY, ISR",LBN,LBN,MIDDLE EAST & NORTH AFRICA,660
T39,MOVEMENT OF HOPE,0,TP3558,G15,0,U1081,M6600402,M66004,SHI'IS,1975,2008,2005,1980,1983,2008,1989,LBN,LBN,"LBN, LBY, ISR",LBN,LBN,MIDDLE EAST & NORTH AFRICA,660
T40,AMERICAN FRONT,1,TP3416,0,0,0,0,0,,1990,0,1990,,,,,USA,USA,,,,NORTH AMERICA,2
T41,ANANDA MARGA,1,TP252,G1500,0,0,0,0,,1955,1978,1955,1975,,1978,,IND,"AUS, IND","IND, PHL",,,SOUTH ASIA,750
T41,THE ANANDA MARGA YOGA SOCIETY,0,TP252,G1500,0,0,0,0,,1955,1978,1955,1975,,1978,,IND,"AUS, IND","IND, PHL",,,SOUTH ASIA,750
T41,THE UNIVERSAL ARMY,0,TP252,G1500,0,0,0,0,,1955,1978,1955,1975,,1978,,IND,"AUS, IND","IND, PHL",,,SOUTH ASIA,750
T42,ANARCHIST FACTION,1,TP8,G2292,0,0,0,0,,1999,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T43,ANARCHIST LIBERATION BRIGADE,1,TP9,G2225,0,0,0,0,,1998,2001,,2001,,2001,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T44,ANARCHIST STREET PATROL,1,TP10,0,0,0,0,0,,1998,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T45,ANARCHIST STRUGGLE,1,TP11,G2293,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHISTS ATTACK TEAM,1,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHICAL ATTACK GROUPS,0,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHIST ATTACK TEAMS,0,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHISTS ATTACK GROUP,0,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHISTS' ATTACK GROUP,0,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHISTS' ATTACK GROUP (AAG),0,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T46,ANARCHISTS' ATTACK GROUPS,0,TP12,G2294,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T47,"ANARCHISTS, THE (SPAIN)",1,0,0,0,0,0,0,,0,0,,,,,,ESP,,,,,WESTERN EUROPE,230
T47,LOS ANARQUISTAS,0,0,0,0,0,0,0,,0,0,,,,,,ESP,,,,,WESTERN EUROPE,230
T48,ANDRES CASTRO UNITED FRONT,1,TP3086,G264,0,0,0,0,,1995,2000,1995,1997,,2000,,NIC,NIC,NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T48,ANDRES CASTRO UNITED FRONT (FUAC),0,TP3086,G264,0,0,0,0,,1995,2000,1995,1997,,2000,,NIC,NIC,NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T48,FRENTE UNIDO ANDRES CASTRO,0,TP3086,G264,0,0,0,0,,1995,2000,1995,1997,,2000,,NIC,NIC,NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T48,FRENTE UNIDO ANDRES CASTRO (FUAC),0,TP3086,G264,0,0,0,0,,1995,2000,1995,1997,,2000,,NIC,NIC,NIC,,,CENTRAL AMERICA & CARIBBEAN,93
T49,ANGRY BRIGADE (ITALY),1,TP13,G2296,0,0,0,0,,1999,1999,,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T49,BRIGATA ARRABBIATA,0,TP13,G2296,0,0,0,0,,1999,1999,,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T49,MARTYRS OF DEMOCRACY,0,TP13,G2296,0,0,0,0,,1999,1999,,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T50,ANIMAL LIBERATION FRONT (ALF),1,TP14,G17,0,0,0,0,,1982,2011,MULTIPLE,1984,,2011,,USA,"CAN, GBR, USA","USA, GBR, BEL, NLD, CAN, MEX, SWE",,,NORTH AMERICA,2
T50,ANIMAL LIBERATION,0,TP14,G17,0,0,0,0,,1982,2011,MULTIPLE,1984,,2011,,USA,"CAN, GBR, USA","USA, GBR, BEL, NLD, CAN, MEX, SWE",,,NORTH AMERICA,2
T51,ANSAR AL-ISLAM,1,TP3501,G2300,0,U1075,M6450402,M64504,KURDS,2001,2012,2001,2002,2001,2012,2011,IRQ,IRQ,IRQ,IRQ,IRQ,MIDDLE EAST & NORTH AFRICA,645
T51,ANSAR AL ISLAM,0,TP3501,G2300,0,U1075,M6450402,M64504,KURDS,2001,2012,2001,2002,2001,2012,2011,IRQ,IRQ,IRQ,IRQ,IRQ,MIDDLE EAST & NORTH AFRICA,645
T51,ANSAR UL ISLAM,0,TP3501,G2300,0,U1075,M6450402,M64504,KURDS,2001,2012,2001,2002,2001,2012,2011,IRQ,IRQ,IRQ,IRQ,IRQ,MIDDLE EAST & NORTH AFRICA,645
T51,ANSAR UL-ISLAM,0,TP3501,G2300,0,U1075,M6450402,M64504,KURDS,2001,2012,2001,2002,2001,2012,2011,IRQ,IRQ,IRQ,IRQ,IRQ,MIDDLE EAST & NORTH AFRICA,645
T51,SUPPORTERS OF ISLAM,0,TP3501,G2300,0,U1075,M6450402,M64504,KURDS,2001,2012,2001,2002,2001,2012,2011,IRQ,IRQ,IRQ,IRQ,IRQ,MIDDLE EAST & NORTH AFRICA,645
T52,ANSAR AL-JIHAD,1,TP4452,G2301,0,0,0,0,,2004,2004,2004,2004,,2004,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T52,SUPPORTERS OF JIHAD,0,TP4452,G2301,0,0,0,0,,2004,2004,2004,2004,,2004,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T53,ANSAR AL-SUNNA,1,TP3921,G2302,0,0,0,0,,2001,2011,2003,2004,,2011,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T53,ANSAR AL-SUNNA (AS) SHARIAH,0,TP3921,G2302,0,0,0,0,,2001,2011,2003,2004,,2011,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T53,ANSAR AL-SUNNAH,0,TP3921,G2302,0,0,0,0,,2001,2011,2003,2004,,2011,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T53,ANSAR AL-SUNNAH ARMY,0,TP3921,G2302,0,0,0,0,,2001,2011,2003,2004,,2011,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T53,ARMY OF ANSAR AL-SUNNAH,0,TP3921,G2302,0,0,0,0,,2001,2011,2003,2004,,2011,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T53,SHARI'AH COUNCIL OF THE ANSAR AL-SUNNAH GROUP,0,TP3921,G2302,0,0,0,0,,2001,2011,2003,2004,,2011,,IRQ,IRQ,IRQ,,,MIDDLE EAST & NORTH AFRICA,645
T54,ANSAR ALLAH,1,TP3561,G584,0,0,0,0,,1994,1994,1994,1994,,1994,,LBN,LBN,PAN,,,MIDDLE EAST & NORTH AFRICA,660
T54,ANSAR ALLAH BATTALIONS,0,TP3561,G584,0,0,0,0,,1994,1994,1994,1994,,1994,,LBN,LBN,PAN,,,MIDDLE EAST & NORTH AFRICA,660
T55,ANTI-ARMENIAN ORGANIZATION,1,TP3923,G1299,0,0,0,0,,1984,1984,1984,1984,,1984,,FRA,FRA,FRA,,,WESTERN EUROPE,220
T56,EROTIC ANTI-AUTHORITY CELLS,1,TP15,G2387,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T56,ANTI-AUTHORITY EROTIC CELLS,0,TP15,G2387,0,0,0,0,,2000,2000,,2000,,2000,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T57,ANTI-ESTABLISHMENT NUCLEUS,1,TP3927,G453,0,0,0,0,,1995,1995,1995,1995,,1995,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T58,ANTI-IMPERIALIST TERRITORIAL NUCLEI (NTA),1,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,ANTI-IMPERIALIST TERRITORIAL NUCLEI - COMBATANT COMMUNIST PARTY,0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,ANTI-IMPERIALIST TERRITORIAL NUCLEI FOR THE CONSTRUCTION OF THE FIGHTING,0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,ANTI-IMPERIALIST TERRITORIAL NUCLEI FOR THE CONSTRUCTION OF THE FIGHTING COMMUNIST PARTY,0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,ANTI-IMPERIALIST TERRITORIAL UNITS,0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,CONSTRUCTION OF THE FIGHTING COMMUNIST PARTY (NTA-PCC),0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,FIGHTING COMMUNIST PARTY (NTA),0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,NTA-PCC,0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,NUCLEI TERRITORIALI ANTIMPERIALISTI (NTA),0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T58,TERRITORIAL ANTI-IMPERIALIST NUCLEI,0,TP16,G2308,0,0,0,0,,1995,2003,,2001,,2003,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T59,ANTI-MAINSTREAM SELF DETERMINATION FACTION,1,TP17,0,0,0,0,0,,2000,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T59,FRAXIA APOYENIKEVMENI AVTODHIATHESI,0,TP17,0,0,0,0,0,,2000,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T60,ANTI-EXOUSIATIKI PALI,1,TP18,0,0,0,0,0,,1995,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T60,ANTI-POWER STRUGGLE,0,TP18,0,0,0,0,0,,1995,0,,,,,,GRC,GRC,,,,WESTERN EUROPE,350
T61,ANTI-RACIST GUERRILLA NUCLEI,1,TP19,G2309,0,0,0,0,,1999,1999,,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T61,ANTI-RACIST GUERRILLA UNITS,0,TP19,G2309,0,0,0,0,,1999,1999,,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T61,NUCLEI DI GUERRIGLIA ANTITAZZISTA,0,TP19,G2309,0,0,0,0,,1999,1999,,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T62,ANTI-STATE ACTION,1,TP20,G2310,0,0,0,0,,1999,1999,,1999,,1999,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T63,ANTI-STATE PROLETARIAN NUCLEI,1,TP21,G2312,0,0,0,0,,1997,1999,,1999,,1999,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T63,ANTI-STATE NUCLEI,0,TP21,G2312,0,0,0,0,,1997,1999,,1999,,1999,,GRC,GRC,GRC,,,WESTERN EUROPE,350
T64,GRUPO ANTITERRORISTA DE LIBERACION (GAL),1,TP3933,G207,0,0,0,0,,1983,1989,1983,1983,,1989,,FRA,"FRA, ESP","FRA, ESP",,,WESTERN EUROPE,220
T64,ANTI-TERRORIST LIBERATION GROUP,0,TP3933,G207,0,0,0,0,,1983,1989,1983,1983,,1989,,FRA,"FRA, ESP","FRA, ESP",,,WESTERN EUROPE,220
T64,ANTI-TERRORIST LIBERATION GROUP (GAL),0,TP3933,G207,0,0,0,0,,1983,1989,1983,1983,,1989,,FRA,"FRA, ESP","FRA, ESP",,,WESTERN EUROPE,220
T64,GRUPO ANTITERRORISTA DE LIBERACION,0,TP3933,G207,0,0,0,0,,1983,1989,1983,1983,,1989,,FRA,"FRA, ESP","FRA, ESP",,,WESTERN EUROPE,220
T65,ANTI-ZIONIST MOVEMENT,1,TP22,G2313,0,0,0,0,,1999,1999,1999,1999,,1999,,ITA,ITA,ITA,,,WESTERN EUROPE,325
T66,ANTI-CAPITALIST ATTACK NUCLEI (NAA),1,TP23,0,0,0,0,0,,2001,0,,,,,,ITA,ITA,,,,WESTERN EUROPE,325
T66,ANTICAPITALIST ATTACK NUCLEI,0,TP23,0,0,0,0,0,,2001,0,,,,,,ITA,ITA,,,,WESTERN EUROPE,325
T66,ANTICAPITALIST ATTACK NUCLEI (NAA),0,TP23,0,0,0,0,0,,2001,0,,,,,,ITA,ITA,,,,WESTERN EUROPE,325
